id,bill_id,related_bill_id,identifier,legislative_session,relation_type
d1021297-2fcb-43c0-87f4-934396d69fd2,ocd-bill/e6deaee0-f4d8-47ba-b710-ddb8cabccb68,ocd-bill/cea60561-938f-4a31-8f65-6886012977f4,HR 1702,119,companion
9220440f-9553-4718-aad3-4c04cf63b519,ocd-bill/e6deaee0-f4d8-47ba-b710-ddb8cabccb68,ocd-bill/e054ac2d-2774-4656-93c8-3ae846f4b79b,S 32,119,companion
b750f913-f199-425c-b78a-ac874e65f482,ocd-bill/a94a5be2-4443-424e-869d-1b5c17429603,ocd-bill/a62200b9-cb09-41f7-947f-1dee7e04ce2d,S 144,119,companion
d5805d44-d170-4464-b99a-b7d16aab7bb5,ocd-bill/7bf83565-ae3e-497e-bde9-c47da66d3ad4,ocd-bill/8929b67c-c19a-4970-b7b3-4093a6737cb2,S 797,119,companion
a900f0c2-8100-465f-b85c-0dd8b9f3082f,ocd-bill/28264a01-108c-45fd-9fc2-039bb0832b0d,ocd-bill/54399d61-db48-4733-8217-0e3818b73f3d,HR 2058,119,companion
ce98f55e-7394-4508-a00f-b308dbc0da22,ocd-bill/a62200b9-cb09-41f7-947f-1dee7e04ce2d,ocd-bill/a94a5be2-4443-424e-869d-1b5c17429603,HR 1719,119,companion
73a89b00-e23b-4153-b9e8-3ef467536203,ocd-bill/9bee99ab-b787-4357-b3e9-6de4202a8588,ocd-bill/56edb043-29e1-4c2a-bf78-6b4a2ae00157,S 837,119,companion
1c87e965-bbd0-4ade-88f8-a77467d70ff0,ocd-bill/f554b936-9295-46cc-ad3c-f3046e0fceb9,ocd-bill/6f1c1c07-118a-44ab-b39c-76414b80d483,S 871,119,companion
73b3c870-91fe-491e-ab50-6178c0e196d3,ocd-bill/ff109e55-d68a-44e8-a6e7-0734ac87fe79,ocd-bill/0a2afc2a-0ff4-46ab-a0c1-71cf2a5ec426,S 198,119,companion
80df38eb-c307-4f36-8df3-f43e33f55a8e,ocd-bill/460b9bb6-883a-494e-91bb-5d86b3512c09,ocd-bill/7e695059-1422-4248-aa81-3cec2b29ce97,HR 1787,119,companion
d1604ac8-2564-461f-b4df-ca2aa5867766,ocd-bill/198dea45-1ae8-4ecd-a817-f102d74edaba,ocd-bill/15a4d126-9ecc-4c2e-b0d8-a0bc2e50451a,HR 1532,119,companion
9046c013-22df-4649-baf4-056c1163c1b4,ocd-bill/05d966c1-08c7-43a8-a560-dffdd1aa7c16,ocd-bill/f060e872-393c-4c91-ae24-367b850d4b5a,HR 1828,119,companion
a40c718a-be3b-48bf-bf9b-2cbd88c95b9c,ocd-bill/9027de1e-39c1-4b60-a9cb-11fe299e889e,ocd-bill/e0e06fbb-2c12-4267-9bba-6bbac5ed26b1,S 846,119,companion
d5c37464-0b65-4824-a270-6a41e7bb68b0,ocd-bill/cea60561-938f-4a31-8f65-6886012977f4,ocd-bill/f5b167df-686d-4799-9994-5e19812f31d6,HR 1929,119,companion
64fd69db-7e8b-4d7b-afed-82d57d0b1050,ocd-bill/cea60561-938f-4a31-8f65-6886012977f4,ocd-bill/e6deaee0-f4d8-47ba-b710-ddb8cabccb68,HR 625,119,companion
a73c4191-25c7-4d24-9cd5-e39fbdedf13d,ocd-bill/cea60561-938f-4a31-8f65-6886012977f4,ocd-bill/e054ac2d-2774-4656-93c8-3ae846f4b79b,S 32,119,companion
7cdf2725-3da3-407f-850f-20b2969dc87b,ocd-bill/f060e872-393c-4c91-ae24-367b850d4b5a,ocd-bill/05d966c1-08c7-43a8-a560-dffdd1aa7c16,S 828,119,companion
2da4b50b-8cd4-4658-95ba-2848cd420fae,ocd-bill/da5e12ac-ddc8-4d30-9ff8-15aa0f340bbf,ocd-bill/7bbb275e-588d-473e-b9e7-e801e39270e2,S 867,119,companion
adc0e268-2ba2-445f-bd6d-1eab3f5a3016,ocd-bill/7bbb275e-588d-473e-b9e7-e801e39270e2,ocd-bill/da5e12ac-ddc8-4d30-9ff8-15aa0f340bbf,HR 1880,119,companion
db2a85d0-3178-4c6c-9d2f-fd370fa7a66b,ocd-bill/6f1c1c07-118a-44ab-b39c-76414b80d483,ocd-bill/f554b936-9295-46cc-ad3c-f3046e0fceb9,HR 1780,119,companion
5abaceb0-1ed6-41d9-b3b2-7e7204193837,ocd-bill/56edb043-29e1-4c2a-bf78-6b4a2ae00157,ocd-bill/9bee99ab-b787-4357-b3e9-6de4202a8588,HR 1781,119,companion
f3a5e42e-1751-4f0a-b119-2c897405313b,ocd-bill/e0e06fbb-2c12-4267-9bba-6bbac5ed26b1,ocd-bill/9027de1e-39c1-4b60-a9cb-11fe299e889e,HR 1826,119,companion
f92a74a4-d74b-420e-ae89-742aadb14617,ocd-bill/c1601643-b7de-48c3-b752-577a2ffe4778,ocd-bill/733d1642-07f9-43ac-9fbf-c5d6ece0e8fd,S 869,119,companion
d1ac9948-2094-46e5-a1fc-f1c05790bb73,ocd-bill/74cacce9-45e6-4ab3-8f6d-584cafd3f44f,ocd-bill/44c65add-e024-4cc1-9e4a-99abe6172564,S 851,119,companion
f9924e90-5417-4dd2-aeee-02ac8a875d52,ocd-bill/7861925c-68f0-4d33-8408-4e6ae1a4daff,ocd-bill/35bbdbdc-f8b3-47e3-85f1-61745f6f4c1e,S 323,119,companion
8aacddd6-6f30-4a04-b4d6-1686c8f7dc14,ocd-bill/733d1642-07f9-43ac-9fbf-c5d6ece0e8fd,ocd-bill/c1601643-b7de-48c3-b752-577a2ffe4778,HR 1846,119,companion
20945130-0c84-49a8-8ada-003d2dd4b8dc,ocd-bill/44c65add-e024-4cc1-9e4a-99abe6172564,ocd-bill/74cacce9-45e6-4ab3-8f6d-584cafd3f44f,HR 1866,119,companion
317cba21-859d-44b0-8f27-5eb81fdb2ff0,ocd-bill/c5a0a3d5-595e-4ecf-abe4-f89fb3aa243b,ocd-bill/2cbf1f8c-e4b9-48d5-9f88-3d83d695f2bd,S 901,119,companion
debe44ac-9def-4e20-aea7-4bec3086195c,ocd-bill/b4a5e09a-a47e-4a57-b787-217c6eaaffaa,ocd-bill/8d505f1e-db50-49a4-ab22-29836b7ae754,HR 1981,119,companion
37ac3f78-0588-4509-8d96-8cc7e7f5ac65,ocd-bill/94c50764-d893-4425-aacf-c70621055f9d,ocd-bill/afd37a17-b324-4e1b-816e-52fe85441b00,S 921,119,companion
d528a8c1-cd8b-4d94-bfe4-16272f4e9936,ocd-bill/afd37a17-b324-4e1b-816e-52fe85441b00,ocd-bill/94c50764-d893-4425-aacf-c70621055f9d,HR 2004,119,companion
9450698e-a46e-411c-8555-9bd98c51804e,ocd-bill/8a755fd5-f4cd-4ec5-b9bd-f051716ee1cb,ocd-bill/109f0c20-26da-4a7d-a458-7156330e71a5,HR 1236,119,companion
ff13e149-5387-4429-a83e-2134b49bc8ba,ocd-bill/8929b67c-c19a-4970-b7b3-4093a6737cb2,ocd-bill/7bf83565-ae3e-497e-bde9-c47da66d3ad4,HR 1670,119,companion
b6ed4b51-e226-4f80-85f4-9c43b4731112,ocd-bill/0a2afc2a-0ff4-46ab-a0c1-71cf2a5ec426,ocd-bill/ff109e55-d68a-44e8-a6e7-0734ac87fe79,HR 1710,119,companion
725a78de-024a-46b7-afbf-841e3e58d4bd,ocd-bill/9af72def-17b7-4df6-933f-b343200c24a4,ocd-bill/91ef4af0-6db1-4a64-866f-6143c77a81e1,S 704,119,companion
44dad89c-b96d-4a0c-97da-d88c14608ba5,ocd-bill/54399d61-db48-4733-8217-0e3818b73f3d,ocd-bill/28264a01-108c-45fd-9fc2-039bb0832b0d,S 922,119,companion
27668c75-88d4-47c9-8a96-9cf5e8b9b7d4,ocd-bill/91ef4af0-6db1-4a64-866f-6143c77a81e1,ocd-bill/9af72def-17b7-4df6-933f-b343200c24a4,HR 1565,119,companion
69aa9878-b049-46fd-a4e1-5e85d766df87,ocd-bill/d17b31db-3b37-442d-8238-2b5beb224026,ocd-bill/0d2fca99-61c1-4d90-b00d-b94c1b3964a7,S 881,119,companion
b1886f91-c742-44bc-a596-b9a70e0a811b,ocd-bill/8986e797-aabc-4d0f-b9f5-66463c66050b,ocd-bill/f3a079fc-c266-4a10-a62e-507b33e08678,S 897,119,companion
07ca84be-64a7-4626-b6a6-c35ac759a4c3,ocd-bill/f5dfaabe-f8b9-4417-9f1c-839c0a6c0ae6,ocd-bill/4f15bc5e-dee7-4876-b42e-ec708d8ac005,S 894,119,companion
f8407c17-8c39-4060-a5f8-147b1319fc15,ocd-bill/15a4d126-9ecc-4c2e-b0d8-a0bc2e50451a,ocd-bill/198dea45-1ae8-4ecd-a817-f102d74edaba,S 822,119,companion
d67b36d0-c583-4f2d-8929-1acccf759c35,ocd-bill/8d505f1e-db50-49a4-ab22-29836b7ae754,ocd-bill/b4a5e09a-a47e-4a57-b787-217c6eaaffaa,S 890,119,companion
c9d8d852-fc58-4123-acbc-d7a993fe076e,ocd-bill/c879dd66-eb41-4aa3-b6a6-f289475466c9,ocd-bill/adbd870e-dd1d-483f-b99c-f7b1da5e58d6,HR 2480,119,companion
65a8f560-4859-44ab-8052-773e340071e1,ocd-bill/c879dd66-eb41-4aa3-b6a6-f289475466c9,ocd-bill/7732e55c-88fe-4006-9314-34d2670074f7,HR 185,119,companion
81d31553-f309-46c0-b410-3231f38f82fb,ocd-bill/e17cd2fb-ee0a-405d-845d-3d73fe504d53,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
dd72c1ef-ae1c-4ff7-b552-0248b44d988f,ocd-bill/e17cd2fb-ee0a-405d-845d-3d73fe504d53,ocd-bill/c0755ce0-b71d-451c-8f24-b96de18024ff,HR 2483,119,companion
bc313097-78ae-4317-a5d1-4576d87e3861,ocd-bill/0d2fca99-61c1-4d90-b00d-b94c1b3964a7,ocd-bill/d17b31db-3b37-442d-8238-2b5beb224026,HR 1896,119,companion
460806fd-3c37-45b1-b42a-fbc22c6d47d6,ocd-bill/adbd870e-dd1d-483f-b99c-f7b1da5e58d6,ocd-bill/7732e55c-88fe-4006-9314-34d2670074f7,HR 185,119,companion
205f09bd-6352-47a3-8da7-7d22c9f39c16,ocd-bill/f3a079fc-c266-4a10-a62e-507b33e08678,ocd-bill/8986e797-aabc-4d0f-b9f5-66463c66050b,HR 1918,119,companion
5d8b36e9-c889-4be9-8a4c-c64a12249e15,ocd-bill/2cbf1f8c-e4b9-48d5-9f88-3d83d695f2bd,ocd-bill/c5a0a3d5-595e-4ecf-abe4-f89fb3aa243b,HR 1893,119,companion
36d02860-b6de-4292-afd9-2a9c5d325469,ocd-bill/adbd870e-dd1d-483f-b99c-f7b1da5e58d6,ocd-bill/c879dd66-eb41-4aa3-b6a6-f289475466c9,S 97,119,companion
8d1f4ae4-54e2-4834-a5cb-f74c18c58a49,ocd-bill/c0755ce0-b71d-451c-8f24-b96de18024ff,ocd-bill/826faad4-28ed-4311-a0b6-c5803cac90f1,S 946,119,companion
52e63a19-a2df-430c-91f1-1cc3bd3262fc,ocd-bill/c0755ce0-b71d-451c-8f24-b96de18024ff,ocd-bill/819f85e0-ac61-4867-bde1-df57fe4fac67,HR 912,119,companion
9eed9096-d60b-48a9-906d-6f4a587b8bf3,ocd-bill/c0755ce0-b71d-451c-8f24-b96de18024ff,ocd-bill/e17cd2fb-ee0a-405d-845d-3d73fe504d53,S 500,119,companion
f78fbe34-6dd2-40e4-8fa1-de2d10466c01,ocd-bill/c0755ce0-b71d-451c-8f24-b96de18024ff,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
04435f3e-7ed0-470e-b772-b87b8e8b1d18,ocd-bill/819f85e0-ac61-4867-bde1-df57fe4fac67,ocd-bill/959011f4-8451-4af8-b778-833262553ed6,S 1007,119,companion
f1e3b394-bcf6-436e-b904-9f10ec314c6d,ocd-bill/819f85e0-ac61-4867-bde1-df57fe4fac67,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
73b17d06-c4fc-4af1-896b-dd5092a715db,ocd-bill/819f85e0-ac61-4867-bde1-df57fe4fac67,ocd-bill/c0755ce0-b71d-451c-8f24-b96de18024ff,HR 2483,119,companion
f3cf9f07-ab1e-4336-b21e-632edec78d1e,ocd-bill/826faad4-28ed-4311-a0b6-c5803cac90f1,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
060f4bb1-1872-4ab2-a39c-528ef9682b57,ocd-bill/826faad4-28ed-4311-a0b6-c5803cac90f1,ocd-bill/c0755ce0-b71d-451c-8f24-b96de18024ff,HR 2483,119,companion
50cfe6c6-8eda-46d9-b47e-ddaaec0e83cd,ocd-bill/7732e55c-88fe-4006-9314-34d2670074f7,ocd-bill/adbd870e-dd1d-483f-b99c-f7b1da5e58d6,HR 2480,119,companion
dcc86dae-d819-4598-8607-3616b111840a,ocd-bill/7732e55c-88fe-4006-9314-34d2670074f7,ocd-bill/c85bfba9-da6c-4ad7-90d0-18b67dea7af4,HR 975,119,companion
bd764002-c493-4953-81eb-811b12c300f5,ocd-bill/7732e55c-88fe-4006-9314-34d2670074f7,ocd-bill/c879dd66-eb41-4aa3-b6a6-f289475466c9,S 97,119,companion
f0a2d317-2b08-4237-b3da-746ea30490c4,ocd-bill/313c47b0-3295-4396-87f3-cffbeb7b4ff2,ocd-bill/f832b305-d8be-42a2-bf1e-2c926739c9d7,HR 613,119,companion
68f9b7ec-58c2-4391-95e2-90e2397fbf86,ocd-bill/4f15bc5e-dee7-4876-b42e-ec708d8ac005,ocd-bill/f5dfaabe-f8b9-4417-9f1c-839c0a6c0ae6,HR 1954,119,companion
e0c8780a-92ea-40c3-9799-2b8b5c81f070,ocd-bill/f832b305-d8be-42a2-bf1e-2c926739c9d7,ocd-bill/313c47b0-3295-4396-87f3-cffbeb7b4ff2,S 884,119,companion
cd7a701f-2eb8-4a4d-8777-49d6eaaf5b53,ocd-bill/2c43a129-db12-4d43-9aec-8bfd75ff5a61,ocd-bill/45e90251-e577-4600-91be-1d6fb0834721,S 1058,119,companion
7c8bc0ee-6536-433a-9dc5-e6012434781f,ocd-bill/9d0a5c3b-4928-4701-bf59-75cc42af2643,ocd-bill/b0062d49-299b-4615-8205-6d9d169c8c1f,SCONRES 11,119,companion
001f6aac-4e49-4a61-8e0e-1afa203614ff,ocd-bill/b0062d49-299b-4615-8205-6d9d169c8c1f,ocd-bill/9d0a5c3b-4928-4701-bf59-75cc42af2643,HCONRES 23,119,companion
7af73eb4-4871-4cb9-b77a-e618a477de49,ocd-bill/4509470e-9fa0-468e-a0d8-ca9fff7f2e6a,ocd-bill/999cf412-b7a6-46a8-a880-17423c074d87,HR 870,119,companion
15e7a807-2412-455f-8c08-6d9422db831b,ocd-bill/3951f590-4510-4d6b-9280-e3bfb5f29759,ocd-bill/4059f7e1-233d-4723-a941-3aeb14e68b50,HR 2162,119,companion
c54a2bb0-5a93-46e1-b12c-58bb692f3fdb,ocd-bill/4059f7e1-233d-4723-a941-3aeb14e68b50,ocd-bill/3951f590-4510-4d6b-9280-e3bfb5f29759,S 1028,119,companion
5263408c-ae39-4e2c-8830-1ff0ccffe8cc,ocd-bill/3ddf8f2e-c069-4163-a535-a3af52bc8f11,ocd-bill/f02dd1b8-78ab-45dd-b2e5-19d37ef90fee,HR 1912,119,companion
f15d1cbc-4396-4706-9195-574d82e1f064,ocd-bill/f02dd1b8-78ab-45dd-b2e5-19d37ef90fee,ocd-bill/3ddf8f2e-c069-4163-a535-a3af52bc8f11,S 892,119,companion
e1e09876-9e66-4a85-a4ae-75166cc9af30,ocd-bill/eedadd76-c890-4404-b31e-f5966ab48b97,ocd-bill/117d42d1-5cca-4d04-b643-056e4352a4a1,S 977,119,companion
3e6b4f1d-e24a-4845-8d9c-0f983c57aeb0,ocd-bill/aea34b95-1f39-45af-86d2-2e9edf55ceb6,ocd-bill/7eb16352-ff35-4c49-9d52-405bd7d8b3c6,S 957,119,companion
1c09ce26-d3e7-4204-ae6e-8236aecd72de,ocd-bill/c9a6e28d-789c-4481-b6af-d7fce8c885e5,ocd-bill/37ef58ea-541c-4db0-b0f8-0281be0c394a,S 1059,119,companion
6bd2102d-e8bf-449e-a690-d731d2b6ae5e,ocd-bill/d484f1d3-74d5-4fcb-8888-1d71672dfca4,ocd-bill/e410f0db-88c1-44a1-b9fd-30870b6e159d,S 997,119,companion
c0069816-4217-4d8b-b31d-990e55771568,ocd-bill/7eb16352-ff35-4c49-9d52-405bd7d8b3c6,ocd-bill/aea34b95-1f39-45af-86d2-2e9edf55ceb6,HR 628,119,companion
c68dc481-5ddf-4d4d-9fd0-1b4fca6b1466,ocd-bill/e410f0db-88c1-44a1-b9fd-30870b6e159d,ocd-bill/d484f1d3-74d5-4fcb-8888-1d71672dfca4,HR 2086,119,companion
66566a50-09ea-478f-82dd-4c64eabc67f2,ocd-bill/117d42d1-5cca-4d04-b643-056e4352a4a1,ocd-bill/eedadd76-c890-4404-b31e-f5966ab48b97,HR 2202,119,companion
99aff1de-12fb-470f-8ce4-c18aac266760,ocd-bill/37ef58ea-541c-4db0-b0f8-0281be0c394a,ocd-bill/c9a6e28d-789c-4481-b6af-d7fce8c885e5,HR 384,119,companion
840c847e-05fb-4aba-bebc-3e8ed9d83168,ocd-bill/344b11a7-a444-4980-8ce2-00ed4df5d5d5,ocd-bill/4281b8e8-aa4c-4208-b226-f6307a4d3ebe,S 933,119,companion
78e49c7b-645b-4e24-87b3-520f459fcef0,ocd-bill/67eb14f3-5216-4da5-9e7a-487ca3152f7c,ocd-bill/793d7881-c568-4627-8927-2370d88bde77,HR 2106,119,companion
ac3cfabb-5ab1-4f13-91dd-a524844a80e3,ocd-bill/e0f4ea8e-08c4-4562-9e6b-bad6107c2003,ocd-bill/7f12f3d1-e7ce-4662-832b-a5b9e89c9b71,S 39,119,companion
673e366c-3e0f-4a6b-b9a9-a1abc02e4dbb,ocd-bill/d903c8c4-0967-462a-8ae4-f90fa3dbda1f,ocd-bill/18e5fc0d-32e4-4e5a-9003-7de785761a9c,SRES 149,119,companion
642f8e0b-91fe-4620-b9a5-ce8f8c79c33e,ocd-bill/999cf412-b7a6-46a8-a880-17423c074d87,ocd-bill/4509470e-9fa0-468e-a0d8-ca9fff7f2e6a,S 1044,119,companion
9e7191fb-5afe-415a-a74a-cd07dcdedd6e,ocd-bill/c958b15b-16e9-4574-a719-595551ae4e6b,ocd-bill/dd659c3b-1076-4415-9ada-dfe01494ecb6,S 1030,119,companion
6ab05789-d457-4ad8-b3f8-bfa870162ef7,ocd-bill/7361d7ab-d173-4390-9e79-0c92f3b0c5f5,ocd-bill/443cd742-a493-40b9-ad16-80a19ccd18d2,S 1003,119,companion
909eda88-2598-4f41-a7df-8e759aeb7b24,ocd-bill/443cd742-a493-40b9-ad16-80a19ccd18d2,ocd-bill/7361d7ab-d173-4390-9e79-0c92f3b0c5f5,HR 2076,119,companion
2b1a4fe0-6003-4ec9-a642-00b67d294f57,ocd-bill/dd659c3b-1076-4415-9ada-dfe01494ecb6,ocd-bill/c958b15b-16e9-4574-a719-595551ae4e6b,HR 2053,119,companion
91a2f5af-c74e-4522-a5c9-95ef3e2f47a1,ocd-bill/7f12f3d1-e7ce-4662-832b-a5b9e89c9b71,ocd-bill/e0f4ea8e-08c4-4562-9e6b-bad6107c2003,HR 268,119,companion
e8d0ad89-ce7b-41ab-bb42-d4fb806a30a8,ocd-bill/e5e75a7c-702d-4230-a0e6-b349ad46c48c,ocd-bill/075815de-f51c-4fd8-84d4-3e1794ead287,HR 2219,119,companion
d64fff78-dd00-4bf0-b7c5-c125b66929f9,ocd-bill/18e5fc0d-32e4-4e5a-9003-7de785761a9c,ocd-bill/d903c8c4-0967-462a-8ae4-f90fa3dbda1f,HRES 289,119,companion
ed760548-dfd6-49a9-8602-8e48ee9b9150,ocd-bill/733694aa-0691-4c7d-b931-78992ef864b0,ocd-bill/f077ea76-2c78-4d5e-8242-5e1568111e95,S 976,119,companion
370c0235-2f6b-40b1-a047-b3b99c0c974b,ocd-bill/9ffe2653-8ef3-4de7-8311-88996e0fe5fd,ocd-bill/ea608a61-9fec-43c1-8260-8a8914f5b8a3,HR 1646,119,companion
ce169fb5-c47b-4578-946f-55167fc5a816,ocd-bill/4969df30-9ec3-41ec-ba0e-227149b9557f,ocd-bill/4281b8e8-aa4c-4208-b226-f6307a4d3ebe,S 933,119,companion
5bbdb91a-231b-4d60-8025-c8f531c43425,ocd-bill/433a1718-d7a1-4567-88ba-c14fb0db9900,ocd-bill/c2f01f6e-345b-4b4c-92e4-03ae937463a7,S 1001,119,companion
f69d32a2-6c09-4c1f-ba17-25ed69f813a9,ocd-bill/2e246aba-bcd0-4895-b732-ef281d84866a,ocd-bill/fd90e05f-fa96-43f9-bb06-030a93053394,S 988,119,companion
db6ad455-6bde-493d-b86e-c42c854abde8,ocd-bill/4281b8e8-aa4c-4208-b226-f6307a4d3ebe,ocd-bill/4969df30-9ec3-41ec-ba0e-227149b9557f,S 582,119,companion
f292270b-da99-47b2-92df-4978538d9baf,ocd-bill/4281b8e8-aa4c-4208-b226-f6307a4d3ebe,ocd-bill/344b11a7-a444-4980-8ce2-00ed4df5d5d5,HR 2313,119,companion
b84de283-f36a-4b6d-a9f9-f7d590a3b0cb,ocd-bill/c2b68361-7abd-48aa-8fd7-9d8691e701d9,ocd-bill/b47fecbe-a246-4661-a72a-011193123d22,S 1024,119,companion
49dfe6a4-f2ba-45d8-90ab-c609f454d2fb,ocd-bill/ea608a61-9fec-43c1-8260-8a8914f5b8a3,ocd-bill/9ffe2653-8ef3-4de7-8311-88996e0fe5fd,S 778,119,companion
79594f35-88af-445e-89f3-770240c98629,ocd-bill/c261d970-4758-41c4-bd8f-8aab6d46541d,ocd-bill/8b46c9e0-585c-4545-bbb0-c6785668352a,HR 2362,119,companion
a871c6f5-e0e4-4d69-b02f-56185cb1847d,ocd-bill/4befe155-90b8-4ac6-98e7-f10297bd4884,ocd-bill/78d04432-3a57-48ac-9fb6-12f929ba6d2e,S 784,119,companion
4d9b27b9-579a-469b-91b1-7588962af477,ocd-bill/a45e6d93-02e7-4630-9742-8af5f3f333fe,ocd-bill/3b327e9c-051d-4ecc-8748-515b36d1c925,S 1026,119,companion
250552b4-dc95-4290-b1ef-13c3a3af8fb8,ocd-bill/8b46c9e0-585c-4545-bbb0-c6785668352a,ocd-bill/c261d970-4758-41c4-bd8f-8aab6d46541d,S 138,119,companion
ed59b119-0720-4dc0-ab2d-1164218fe745,ocd-bill/a45e6d93-02e7-4630-9742-8af5f3f333fe,ocd-bill/c4eee842-9422-42ba-ac57-083f47d8daf3,HR 2224,119,companion
9a72e7a7-7603-490e-a7b9-87d15079c3a1,ocd-bill/54662e03-89b5-4c9f-84a9-a859bd5062c3,ocd-bill/237f3042-8fcb-4815-a10d-b6cd11578011,S 702,119,companion
9d70345d-2107-4c82-856a-d8dafde64eda,ocd-bill/c4eee842-9422-42ba-ac57-083f47d8daf3,ocd-bill/a45e6d93-02e7-4630-9742-8af5f3f333fe,HR 383,119,companion
4ed50e03-133a-46b2-8e98-5008cf67b728,ocd-bill/c4eee842-9422-42ba-ac57-083f47d8daf3,ocd-bill/3b327e9c-051d-4ecc-8748-515b36d1c925,S 1026,119,companion
30d970de-9573-4b4b-9bd1-eede6de85b48,ocd-bill/1e860c53-4fdb-456a-8208-5886ad7aa4fd,ocd-bill/7643ea77-b260-452e-af45-3581518cb4c4,S 701,119,companion
3f3bcaf0-7d27-4427-9cad-cb3eea307728,ocd-bill/78d04432-3a57-48ac-9fb6-12f929ba6d2e,ocd-bill/4befe155-90b8-4ac6-98e7-f10297bd4884,HR 1733,119,companion
28e5c592-870b-433c-b5d4-abbe32835b15,ocd-bill/7643ea77-b260-452e-af45-3581518cb4c4,ocd-bill/1e860c53-4fdb-456a-8208-5886ad7aa4fd,HR 2077,119,companion
9e51fee6-c2c0-4c55-8d70-754ba86b0585,ocd-bill/237f3042-8fcb-4815-a10d-b6cd11578011,ocd-bill/54662e03-89b5-4c9f-84a9-a859bd5062c3,HR 2426,119,companion
c617d9de-7caa-4ec3-b96a-1a33acf398c1,ocd-bill/3b327e9c-051d-4ecc-8748-515b36d1c925,ocd-bill/a45e6d93-02e7-4630-9742-8af5f3f333fe,HR 383,119,companion
71a68933-906c-479a-bfd3-5761626fa159,ocd-bill/3b327e9c-051d-4ecc-8748-515b36d1c925,ocd-bill/c4eee842-9422-42ba-ac57-083f47d8daf3,HR 2224,119,companion
5a5273c0-15e1-4a11-a01f-e8d70f7cc124,ocd-bill/793d7881-c568-4627-8927-2370d88bde77,ocd-bill/67eb14f3-5216-4da5-9e7a-487ca3152f7c,S 975,119,companion
2eed4384-9a53-46cd-a512-4f5ca50ff631,ocd-bill/c2f01f6e-345b-4b4c-92e4-03ae937463a7,ocd-bill/433a1718-d7a1-4567-88ba-c14fb0db9900,HR 2080,119,companion
3b6fac83-5d46-4e06-b113-779d614e34a7,ocd-bill/fd90e05f-fa96-43f9-bb06-030a93053394,ocd-bill/2e246aba-bcd0-4895-b732-ef281d84866a,HR 2023,119,companion
03a84fb9-5f85-4997-b05f-f84b8680a8d8,ocd-bill/6edb4cc0-7ef7-4821-a793-e01c79ad4fcf,ocd-bill/6c9167ee-084d-4392-9607-ddd1ac8be97d,HR 2094,119,companion
091bf49e-3a94-43bb-b4a3-09a0b91cfb42,ocd-bill/f077ea76-2c78-4d5e-8242-5e1568111e95,ocd-bill/733694aa-0691-4c7d-b931-78992ef864b0,HR 2079,119,companion
e4093897-2dff-4882-8dd9-5fc49af05425,ocd-bill/45e90251-e577-4600-91be-1d6fb0834721,ocd-bill/2c43a129-db12-4d43-9aec-8bfd75ff5a61,HR 2172,119,companion
955e141a-d73d-43d8-9cd5-ce103c4ede2b,ocd-bill/fd550067-2a1f-4e55-a9d4-1c35e089e7b0,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
0ce94dac-458a-4a7b-acfc-da38b78bc342,ocd-bill/b47fecbe-a246-4661-a72a-011193123d22,ocd-bill/c2b68361-7abd-48aa-8fd7-9d8691e701d9,HR 2151,119,companion
65a11846-abdc-4489-ac96-6f110c4898df,ocd-bill/6c9167ee-084d-4392-9607-ddd1ac8be97d,ocd-bill/6edb4cc0-7ef7-4821-a793-e01c79ad4fcf,S 978,119,companion
807bf200-8d30-4663-9750-07ad7aa07042,ocd-bill/40d4890e-cb79-479d-8e6d-e0087aee6d02,ocd-bill/46460398-b0af-47bd-954b-6156a7860f2f,HR 2282,119,companion
f9b52434-03ec-4937-9be4-af4913815471,ocd-bill/2ff8ecff-8c82-4621-995e-65744736d148,ocd-bill/075815de-f51c-4fd8-84d4-3e1794ead287,HR 2219,119,companion
5828abe0-a0ac-422c-b06e-d2d1d02857b4,ocd-bill/36838f13-7969-4550-99ec-44ec85c7d0c2,ocd-bill/f0bca0db-2317-4a85-bcbc-683479629fd7,S 529,119,companion
530084ed-844d-455b-90d6-02a629e45f02,ocd-bill/d435049d-6645-4eef-986a-8aceb483f0b2,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
29276272-476e-46c9-900f-c715978acf7d,ocd-bill/3812efea-4e99-4ba5-8def-46c1b55ab7f9,ocd-bill/bfdd9862-d003-43ad-bb8d-653fd381464e,S 49,119,companion
317e1625-01b1-45ce-a70f-348536fd268a,ocd-bill/bfdd9862-d003-43ad-bb8d-653fd381464e,ocd-bill/3812efea-4e99-4ba5-8def-46c1b55ab7f9,HR 2127,119,companion
e734e1bd-8864-4c4c-a9d8-7192b7a156ee,ocd-bill/5cb22f6c-64ac-4618-9f5c-4f1b2fd0832f,ocd-bill/d38eed0a-2acc-444d-96f3-8ffa4017090a,S 785,119,companion
